sifa_body_id,partner_body_id,weight,weightHP,partner_type,partner_instance,partner_hemibrainType,partner_class,partner_subclass,partner_superclass,partner_somaSide,partner_rootSide,direction,dataset,group,side
10705,134441,1,1,T4d,T4d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,134551,2,2,Dm10,Dm10_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,134692,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,134884,1,1,Mi9,Mi9_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,134950,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,135475,1,1,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,135659,2,2,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,135819,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,136276,1,1,LB2c,LB2c_R,,gustatory,labellar bristle,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,137025,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,137446,1,1,GNG417,GNG417_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,137813,1,1,Tm20,Tm20_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,138046,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,139339,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,139667,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,139847,1,1,Dm10,Dm10_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,139937,1,1,ORN_DL2v,ORN_DL2v_R,ORN_DL2v,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,140108,1,1,CB2703,CB2703_R,,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,140154,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,140680,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,140701,2,2,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,141287,1,1,T4a,T4a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,141337,1,1,T4a,T4a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,141785,1,1,Cm2,Cm2_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,141835,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,141883,1,1,AMMC005,AMMC005_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,142376,1,1,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,142842,2,2,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,142970,1,1,T5c,T5c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,143833,1,1,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,145270,1,1,Mi2,Mi2_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,145380,1,1,CB4173,CB4173_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,146190,1,1,FR2,FR2_C1_L,FR2,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,146595,1,1,T4a,T4a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,146635,1,1,ORN_DL5,ORN_DL5_R,ORN_DL5,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,146945,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,147551,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,147560,1,1,T5a,T5a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,148523,1,1,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,148607,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,149247,1,1,Tm6,Tm6_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,151404,1,1,WED103,WED103_R,WED103,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,151445,1,1,LHPV5b2,LHPV5b2_R,LHPV5b2,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,152063,1,1,Tm6,Tm6_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,152191,1,1,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,153036,1,1,T4d,T4d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,153622,1,1,T5a,T5a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,153979,1,1,ORN_DC4,ORN_DC4_L,ORN_DC4,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,154572,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,154726,1,1,AN18B003,AN18B003_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,155072,1,1,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,155245,1,1,T4d,T4d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,155665,1,1,T5a,T5a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,155687,1,1,CB4131,CB4131_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,157645,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,158082,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,160368,1,1,,,,,,,,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,161199,1,1,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,161649,1,1,AN05B104,AN05B104_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,161957,1,1,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,162197,1,1,T4c,T4c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,163129,1,1,ORN_DC4,ORN_DC4_L,ORN_DC4,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,163871,1,1,T5d,T5d_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,164849,1,1,,,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,165645,1,1,T5c,T5c_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,166068,1,1,T5b,T5b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,166190,4,3,LB3a,LB3a_R,,gustatory,labellar bristle,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,167811,1,1,TmY18,TmY18_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,168220,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,168906,1,1,ORN_VA4,ORN_VA4_L,ORN_VA4,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,168970,1,1,AN10B045,AN10B045_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,169422,1,1,ORN_VA2,ORN_VA2_R,ORN_VA2,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,174420,2,1,AN09A005,AN09A005_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,174792,1,1,vDeltaL,vDeltaL_C1,vDeltaL,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,176161,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,176556,2,1,,,,,,,,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,179283,1,1,T4a,T4a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,180056,1,1,Mi2,Mi2_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,184914,1,1,PFNp_a,PFNp_a,PFNp_a,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,185726,1,1,v2LN3A,v2LN3A_L,v2LN3A,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,186452,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,188343,1,1,ORN_VA4,ORN_VA4_L,ORN_VA4,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,189046,1,1,ORN_VL1,ORN_VL1_R,ORN_VL1,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,189709,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,189921,1,1,ORN_VL2a,ORN_VL2a_L,ORN_VL2a,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,192978,1,1,lLN2X12,lLN2X12_R,,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,193373,2,2,ORN_DL5,ORN_DL5_R,ORN_DL5,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,193682,1,1,PFNp_d,PFNp_d,PFNp_d,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,196482,1,1,SA3,SA3_bilateral_R,SA3,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,199564,1,1,ORN_VL1,ORN_VL1_R,ORN_VL1,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,199980,1,1,SIP113m,SIP113m_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,204491,1,1,CB2081_b,CB2081_b_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,207243,1,1,ORN_VA4,ORN_VA4_R,ORN_VA4,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,208588,1,1,ORN_DL5,ORN_DL5_R,ORN_DL5,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,209909,1,1,Mi15,Mi15_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,210344,2,2,LB3d,LB3d_R,,gustatory,labellar bristle,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,213422,1,1,LA_ME_unclear,LA_ME_unclear_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,214896,2,1,ORN_DC4,ORN_DC4_R,ORN_DC4,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,215209,1,1,AN09B037,AN09B037_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,222181,1,1,SMP705m,SMP705m_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,222777,1,1,AN09A005,AN09A005_R,,,BI,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,228763,1,1,,MeLo9_fragment_R,,,,,,,SIFa_to_target,male-cns:v1.0,other,R
10705,229839,1,1,AN10B039,AN10B039_R,,,,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,235061,3,3,AN09A005,AN09A005_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,238250,1,1,AN10B034,AN10B034_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,246904,2,2,ORN_DL1,ORN_DL1_R,ORN_DL1,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,249576,1,1,ORN_DL5,ORN_DL5_L,ORN_DL5,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,251895,1,1,ORN_DL4,ORN_DL4_R,ORN_DL4,olfactory,,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,253648,3,3,LB2c,LB2c_R,,gustatory,labellar bristle,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,255895,1,1,ORN_VL2a,ORN_VL2a_unknown,ORN_VL2a,olfactory,,cb_sensory,,unknown,SIFa_to_target,male-cns:v1.0,other,unknown
10705,267437,5,5,lLN2P_c,lLN2P_c_R,lLN2P_c,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,274403,1,1,,,,,,,,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,276163,1,1,ORN_DM3,ORN_DM3_unknown,ORN_DM3,olfactory,,cb_sensory,,unknown,SIFa_to_target,male-cns:v1.0,other,unknown
10705,278498,1,1,AVLP279,AVLP279_R,AVLP279,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,305628,1,1,ORN_DM3,ORN_DM3_L,ORN_DM3,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,305793,1,1,SIP053,SIP053_R,SIP053,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,319525,2,1,ORN_DL5,ORN_DL5_L,ORN_DL5,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,424458,1,1,R7_unclear,R7_unclear_R,,visual,,ol_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,457125,2,2,ORN_DL5,ORN_DL5_L,ORN_DL5,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,500367,1,1,R7_unclear,R7_unclear_R,,visual,,ol_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,511801,2,2,LHPV1c1,LHPV1c1_R,LHPV1c1,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,511807,3,3,VM7d_adPN,VM7d_adPN_R,VM7d_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,511810,4,4,ANXXX308,ANXXX308_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,511823,7,7,AN09A005,AN09A005_R,,,XA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,511828,1,1,AN09A005,AN09A005_L,,,XA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,512038,1,1,PS072,PS072_R,PS072,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,512245,2,1,DNc01,DNc01_R,SIFa,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,512273,1,1,PAL01,PAL01_L,PAL01,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,512415,2,2,PVLP123,PVLP123_L,PVLP123,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,512510,1,1,ANXXX084,ANXXX084_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,512530,3,3,AN17B002,AN17B002_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,512531,1,1,SAD117,SAD117_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,512547,1,1,GNG468,GNG468_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,512555,1,1,AN09B018,AN09B018_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,512903,5,5,AVLP545,AVLP545_R,AVLP545,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,513125,1,1,CB3302,CB3302_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,513644,1,1,ANXXX434,ANXXX434_R,,,XA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,513647,4,4,PhG11,PhG11_R,,gustatory,pharyngeal sensillum,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,513746,2,2,ORN_VA4,ORN_VA4_L,ORN_VA4,olfactory,,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,513934,6,5,CL122_b,CL122_b_R,CL122,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,513968,1,1,AN05B017,AN05B017_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,514024,1,1,JO-ED2_a,JO-ED2_a_R,,mechanosensory,wind_gravity,cb_sensory,,R,SIFa_to_target,male-cns:v1.0,other,R
10705,514484,1,1,ANXXX196,ANXXX196_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,514948,1,1,AVLP287,AVLP287_R,AVLP287,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,515158,1,1,v2LN34F,v2LN34F_R,v2LN34F,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,515278,3,2,MeVPMe12,MeVPMe12_R,,ol_bilateral,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,515294,1,1,Delta7,Delta7(PB15)_L5R4_L,Delta7,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,515420,2,2,WED092,WED092_L,WED092,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,516344,1,1,AVLP347,AVLP347_R,AVLP347,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,516514,1,1,AN09B032,AN09B032_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,516602,1,1,AMMC031,AMMC031_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,516954,1,1,WED118,WED118_L,WED118,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,517416,1,1,vLN26,vLN26_L,vLN26,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,517417,1,1,Delta7,Delta7(PB15)_L6R3_L,Delta7,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,517424,1,1,SIP123m,SIP123m_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,517548,1,1,FB4Y,FB4Y_L,FB4Y,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,518540,3,2,GNG175,GNG175_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,518625,2,2,AN05B009,AN05B009_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,519242,3,3,lLN2T_d,lLN2T_d(Tortuous)_R,lLN2T_d,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,519260,1,1,,,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,519345,1,1,AVLP374,AVLP374_L,AVLP374,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,519538,1,1,DNg24,DNg24_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,519850,1,1,DA4m_adPN,DA4m_adPN_R,DA4m_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,519970,1,1,VA3_adPN,VA3_adPN_R,VA3_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,520002,2,2,lLN1_bc,lLN1_bc_R,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,520032,1,1,AVLP455,AVLP455_L,AVLP455,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,520466,1,1,DM2_lPN,DM2_lPN_R,DM2_lPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,520664,1,1,CB1074,CB1074_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,520787,3,3,lLN2T_a,lLN2T_a(Tortuous)_L,lLN2T_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,520792,3,2,WED104,WED104_L,WED104,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521129,1,1,SMP594,SMP594_L,SMP594,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521156,1,1,M_lvPNm25,M_lvPNm25_R,M_lvPNm25,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,521298,1,1,DNge130,DNge130_R,,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,521377,1,1,DNpe024,DNpe024(CL325)_R,CL325,,xn,descending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,521439,1,1,LN60,LN60_L,,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521491,1,1,AVLP145,AVLP145_L,AVLP145,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521652,2,1,AVLP235,AVLP235_L,AVLP235,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521664,4,3,AVLP264,AVLP264_L,AVLP264,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521668,5,5,CB2491,CB2491_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,521814,1,1,PEN_a(PEN1),PEN_a(PB06a)_R9,PEN_a(PEN1),CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,unknown
10705,522300,1,1,AN10B027,AN10B027(31054)_R,,,CA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,522410,1,1,AVLP532,AVLP532_L,AVLP532,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,522456,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,522857,1,1,AVLP201,AVLP201_R,AVLP201,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,523351,1,1,DL2d_adPN,DL2d_adPN_R,DL2d_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,523438,1,1,SAD112_b,SAD112_b_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,523560,1,1,CB3879,CB3879_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,523591,4,2,il3LN6,il3LN6_L,il3LN6,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,523776,1,1,FB1C,FB1C_R,FB1C,CX,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,523843,1,1,AN19A018,AN19A018(14863)_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,524207,1,1,VA7m_lPN,VA7m_lPN_R,VA7m_lPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,524524,1,1,AVLP347,AVLP347_L,AVLP347,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,524730,1,1,WED111,WED111_L,WED111,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,524744,1,1,CB1287_c,CB1287_c_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,525065,1,1,VP4_vPN,VP4_vPN_R,VP4_vPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,525105,9,9,DL5_adPN,DL5_adPN_R,DL5_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,525354,1,1,AVLP090,AVLP090_L,AVLP090,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,525365,1,1,CB4116,CB4116_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,525789,1,1,Tm3,Tm3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,526062,1,1,SMP171,SMP171(SLP240_c)_L,"SMP171,SLP240_c",,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,526505,5,5,ANXXX308,ANXXX308_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,526572,1,1,CL117,CL117_R,CL117,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,526699,1,1,PRW026,PRW026_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,526836,1,1,PVLP028,PVLP028_L,PVLP028,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,527470,6,3,lLN2T_c,lLN2T_c(Tortuous)_L,lLN2T_c,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,527523,1,1,VM7d_adPN,VM7d_adPN_R,VM7d_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,527577,1,1,VA6_adPN,VA6_adPN_R,VA6_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,529229,2,1,PhG15,PhG15_L,,gustatory,pharyngeal sensillum,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
10705,529413,1,1,CB4216,CB4216_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
10705,529429,1,1,lLN1_bc,lLN1_bc_L,"lLN1_b,lLN1_c",ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,529604,1,1,CB1072,CB1072_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
10705,530313,2,1,PRW025,PRW025_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
